sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;Profile 1;Profile 2
0.581;59;;60rounds;Yes;No;2;0.66621;0.94167;0.00000;0.30558;1.60787;ValueModelAgent@1718;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1719;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.0;0.6662075599338653;party1_utility.xml;party2_utility.xml
0.594;61;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;Gahboninho@1720;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1721;1.0;0.2969260373579895;1.0;0.2969260373579895;0.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
2.536;52;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;BRAMAgent@1722;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1723;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.0;0.8564909885811369;party1_utility.xml;party2_utility.xml
0.598;61;;60rounds;Yes;No;2;0.48496;0.95417;0.02297;0.47476;1.43913;KLH@1724;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1725;0.9541666666666666;0.4849634358260582;0.9541666666666666;0.4849634358260582;0.0;0.4849634358260582;party1_utility.xml;party2_utility.xml
0.869;48;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1726;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1727;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;party1_utility.xml;party2_utility.xml
0.042;58;;60rounds;Yes;No;2;0.74053;0.80583;0.07253;0.18919;1.54636;TheNegotiator@1728;TheNegotiator@1729;0.8058333333333333;0.7405280739267821;0.8058333333333333;0.7405280739267821;0.0;0.0;party1_utility.xml;party2_utility.xml
0.053;60;;60rounds;Yes;No;2;0.68493;0.88167;0.00000;0.26211;1.56660;ValueModelAgent@1730;TheNegotiator@1731;0.8816666666666667;0.6849303286683233;0.8816666666666667;0.6849303286683233;0.0;0.0;party1_utility.xml;party2_utility.xml
0.048;61;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;Gahboninho@1732;TheNegotiator@1733;1.0;0.2969260373579895;1.0;0.2969260373579895;0.0;0.0;party1_utility.xml;party2_utility.xml
2.074;58;;60rounds;Yes;No;2;0.74053;0.80583;0.07253;0.18919;1.54636;BRAMAgent@1734;TheNegotiator@1735;0.8058333333333333;0.7405280739267821;0.8058333333333333;0.7405280739267821;0.0;0.0;party1_utility.xml;party2_utility.xml
0.044;61;;60rounds;Yes;No;2;0.48496;0.95417;0.02297;0.47476;1.43913;KLH@1736;TheNegotiator@1737;0.9541666666666666;0.4849634358260582;0.9541666666666666;0.4849634358260582;0.0;0.0;party1_utility.xml;party2_utility.xml
0.516;51;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1738;TheNegotiator@1739;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.0;party1_utility.xml;party2_utility.xml
0.050;58;;60rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;TheNegotiator@1740;ValueModelAgent@1741;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.0;party1_utility.xml;party2_utility.xml
0.062;61;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;ValueModelAgent@1742;ValueModelAgent@1743;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.0;0.0;party1_utility.xml;party2_utility.xml
0.067;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Gahboninho@1744;ValueModelAgent@1745;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
2.099;61;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;BRAMAgent@1746;ValueModelAgent@1747;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.0;0.0;party1_utility.xml;party2_utility.xml
0.054;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;KLH@1748;ValueModelAgent@1749;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.574;60;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1750;ValueModelAgent@1751;0.6583333333333333;1.0;0.6583333333333333;1.0;0.6583333333333333;0.0;party1_utility.xml;party2_utility.xml
0.045;61;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;TheNegotiator@1752;Gahboninho@1753;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.055;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;ValueModelAgent@1754;Gahboninho@1755;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.047;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Gahboninho@1756;Gahboninho@1757;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
2.077;61;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;BRAMAgent@1758;Gahboninho@1759;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.045;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;KLH@1760;Gahboninho@1761;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.593;60;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1762;Gahboninho@1763;0.6583333333333333;1.0;0.6583333333333333;1.0;0.6583333333333333;0.0;party1_utility.xml;party2_utility.xml
2.067;56;;60rounds;Yes;No;2;0.78591;0.81500;0.07806;0.14578;1.60091;TheNegotiator@1764;BRAMAgent@1765;0.815;0.785905062151012;0.815;0.785905062151012;0.0;0.0;party1_utility.xml;party2_utility.xml
2.082;61;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;ValueModelAgent@1766;BRAMAgent@1767;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.0;0.0;party1_utility.xml;party2_utility.xml
2.126;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Gahboninho@1768;BRAMAgent@1769;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
4.242;53;;60rounds;Yes;No;2;0.76943;0.80250;0.08198;0.16010;1.57193;BRAMAgent@1770;BRAMAgent@1771;0.8025;0.7694283235957569;0.8025;0.7694283235957569;0.0;0.0;party1_utility.xml;party2_utility.xml
2.169;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;KLH@1772;BRAMAgent@1773;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
3.264;55;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1774;BRAMAgent@1775;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.0;party1_utility.xml;party2_utility.xml
0.075;61;;60rounds;Yes;No;2;0.65833;0.94015;0.05985;0.12720;1.59848;TheNegotiator@1776;KLH@1777;0.6583333333333334;0.9401512488914268;0.6583333333333334;0.9401512488914268;0.0;0.0;party1_utility.xml;party2_utility.xml
0.100;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;ValueModelAgent@1778;KLH@1779;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.082;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Gahboninho@1780;KLH@1781;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
2.143;61;;60rounds;Yes;No;2;0.65833;0.94015;0.05985;0.12720;1.59848;BRAMAgent@1782;KLH@1783;0.6583333333333334;0.9401512488914268;0.6583333333333334;0.9401512488914268;0.0;0.0;party1_utility.xml;party2_utility.xml
0.072;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;KLH@1784;KLH@1785;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
1.141;60;;60rounds;Yes;No;2;0.72167;0.95238;0.02381;0.06766;1.67404;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1786;KLH@1787;0.7216666666666667;0.9523769815965673;0.7216666666666667;0.9523769815965673;0.7216666666666667;0.0;party1_utility.xml;party2_utility.xml
0.926;56;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;TheNegotiator@1788;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1789;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.0;0.8564909885811369;party1_utility.xml;party2_utility.xml
1.040;59;;60rounds;Yes;No;2;0.66621;0.94167;0.00000;0.30558;1.60787;ValueModelAgent@1790;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1791;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.0;0.6662075599338653;party1_utility.xml;party2_utility.xml
1.011;61;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;Gahboninho@1792;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1793;1.0;0.2969260373579895;1.0;0.2969260373579895;0.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
2.917;52;;60rounds;Yes;No;2;0.83583;0.84001;0.02068;0.10210;1.67585;BRAMAgent@1794;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1795;0.8358333333333332;0.8400142500258816;0.8358333333333332;0.8400142500258816;0.0;0.8400142500258816;party1_utility.xml;party2_utility.xml
0.874;61;;60rounds;Yes;No;2;0.36900;0.93667;0.07533;0.57975;1.30567;KLH@1796;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1797;0.9366666666666666;0.3690005211717035;0.9366666666666666;0.3690005211717035;0.0;0.3690005211717035;party1_utility.xml;party2_utility.xml
1.315;48;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1798;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1799;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;party1_utility.xml;party2_utility.xml
0.066;56;;60rounds;Yes;No;2;0.78591;0.81500;0.07806;0.14578;1.60091;TheNegotiator@1800;TheNegotiator@1801;0.815;0.785905062151012;0.815;0.785905062151012;0.0;0.0;party1_utility.xml;party2_utility.xml
0.077;61;;60rounds;Yes;No;2;0.55024;0.89917;0.09403;0.39517;1.44941;ValueModelAgent@1802;TheNegotiator@1803;0.8991666666666666;0.5502446452795107;0.8991666666666666;0.5502446452795107;0.0;0.0;party1_utility.xml;party2_utility.xml
0.060;61;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;Gahboninho@1804;TheNegotiator@1805;1.0;0.2969260373579895;1.0;0.2969260373579895;0.0;0.0;party1_utility.xml;party2_utility.xml
2.080;52;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;BRAMAgent@1806;TheNegotiator@1807;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.0;0.0;party1_utility.xml;party2_utility.xml
0.046;61;;60rounds;Yes;No;2;0.32074;0.93667;0.05136;0.62646;1.25740;KLH@1808;TheNegotiator@1809;0.9366666666666666;0.3207375465597058;0.9366666666666666;0.3207375465597058;0.0;0.0;party1_utility.xml;party2_utility.xml
0.580;56;;60rounds;Yes;No;2;0.75837;0.80083;0.08006;0.17093;1.55921;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1810;TheNegotiator@1811;0.8008333333333335;0.7583749102078432;0.8008333333333335;0.7583749102078432;0.8008333333333335;0.0;party1_utility.xml;party2_utility.xml
0.056;58;;60rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;TheNegotiator@1812;ValueModelAgent@1813;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.0;party1_utility.xml;party2_utility.xml
0.073;61;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;ValueModelAgent@1814;ValueModelAgent@1815;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.0;0.0;party1_utility.xml;party2_utility.xml
0.077;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Gahboninho@1816;ValueModelAgent@1817;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
2.105;61;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;BRAMAgent@1818;ValueModelAgent@1819;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.0;0.0;party1_utility.xml;party2_utility.xml
0.070;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;KLH@1820;ValueModelAgent@1821;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.660;60;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1822;ValueModelAgent@1823;0.6583333333333333;1.0;0.6583333333333333;1.0;0.6583333333333333;0.0;party1_utility.xml;party2_utility.xml
0.048;61;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;TheNegotiator@1824;Gahboninho@1825;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.060;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;ValueModelAgent@1826;Gahboninho@1827;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.048;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Gahboninho@1828;Gahboninho@1829;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
2.077;61;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;BRAMAgent@1830;Gahboninho@1831;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.044;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;KLH@1832;Gahboninho@1833;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.578;60;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1834;Gahboninho@1835;0.6583333333333333;1.0;0.6583333333333333;1.0;0.6583333333333333;0.0;party1_utility.xml;party2_utility.xml
2.069;56;;60rounds;Yes;No;2;0.78591;0.81500;0.07806;0.14578;1.60091;TheNegotiator@1836;BRAMAgent@1837;0.815;0.785905062151012;0.815;0.785905062151012;0.0;0.0;party1_utility.xml;party2_utility.xml
2.081;61;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;ValueModelAgent@1838;BRAMAgent@1839;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.0;0.0;party1_utility.xml;party2_utility.xml
2.074;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Gahboninho@1840;BRAMAgent@1841;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
4.110;61;;60rounds;Yes;No;2;0.58250;0.94749;0.09224;0.20338;1.52999;BRAMAgent@1842;BRAMAgent@1843;0.5825;0.9474860195378878;0.5825;0.9474860195378878;0.0;0.0;party1_utility.xml;party2_utility.xml
2.072;61;;60rounds;Yes;No;2;0.48496;0.95417;0.02297;0.47476;1.43913;KLH@1844;BRAMAgent@1845;0.9541666666666666;0.4849634358260582;0.9541666666666666;0.4849634358260582;0.0;0.0;party1_utility.xml;party2_utility.xml
2.528;53;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1846;BRAMAgent@1847;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.0;party1_utility.xml;party2_utility.xml
0.042;61;;60rounds;Yes;No;2;0.65833;0.94015;0.05985;0.12720;1.59848;TheNegotiator@1848;KLH@1849;0.6583333333333334;0.9401512488914268;0.6583333333333334;0.9401512488914268;0.0;0.0;party1_utility.xml;party2_utility.xml
0.054;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;ValueModelAgent@1850;KLH@1851;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.047;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Gahboninho@1852;KLH@1853;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
2.079;61;;60rounds;Yes;No;2;0.65833;0.94015;0.05985;0.12720;1.59848;BRAMAgent@1854;KLH@1855;0.6583333333333334;0.9401512488914268;0.6583333333333334;0.9401512488914268;0.0;0.0;party1_utility.xml;party2_utility.xml
0.043;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;KLH@1856;KLH@1857;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.577;60;;60rounds;Yes;No;2;0.72167;0.95238;0.02381;0.06766;1.67404;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1858;KLH@1859;0.7216666666666667;0.9523769815965673;0.7216666666666667;0.9523769815965673;0.7216666666666667;0.0;party1_utility.xml;party2_utility.xml
0.503;53;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;TheNegotiator@1860;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1861;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.0;0.8564909885811369;party1_utility.xml;party2_utility.xml
0.599;60;;60rounds;Yes;No;2;0.64973;0.92917;0.02068;0.31390;1.57890;ValueModelAgent@1862;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1863;0.9291666666666667;0.6497308213786102;0.9291666666666667;0.6497308213786102;0.0;0.6497308213786102;party1_utility.xml;party2_utility.xml
0.595;61;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;Gahboninho@1864;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1865;1.0;0.2969260373579895;1.0;0.2969260373579895;0.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
2.516;52;;60rounds;Yes;No;2;0.83583;0.84001;0.02068;0.10210;1.67585;BRAMAgent@1866;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1867;0.8358333333333332;0.8400142500258816;0.8358333333333332;0.8400142500258816;0.0;0.8400142500258816;party1_utility.xml;party2_utility.xml
0.592;61;;60rounds;Yes;No;2;0.36900;0.93667;0.07533;0.57975;1.30567;KLH@1868;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1869;0.9366666666666666;0.3690005211717035;0.9366666666666666;0.3690005211717035;0.0;0.3690005211717035;party1_utility.xml;party2_utility.xml
0.872;48;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1870;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1871;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;party1_utility.xml;party2_utility.xml
0.041;58;;60rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;TheNegotiator@1872;TheNegotiator@1873;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.0;party1_utility.xml;party2_utility.xml
0.053;60;;60rounds;Yes;No;2;0.73828;0.87833;0.00000;0.21194;1.61662;ValueModelAgent@1874;TheNegotiator@1875;0.8783333333333334;0.7382820437475793;0.8783333333333334;0.7382820437475793;0.0;0.0;party1_utility.xml;party2_utility.xml
